epoch;r2;mse;phm
0;-0.6335954189446209;4561.9482421875;36685078528.0
1;0.6221335896969782;1055.2227783203125;6276422656.0
2;0.6492321183640245;979.5479736328125;6066562560.0
3;0.6853660828285999;878.640869140625;7232935936.0
4;0.6185152926709829;1065.3271484375;6206774784.0
5;0.660728464299502;947.443359375;6275205120.0
6;0.6473391475570849;984.834228515625;6679542272.0
7;0.672476261952544;914.63671875;6405999104.0
8;0.6716712352070835;916.8848266601562;6135242240.0
9;0.5974050423930016;1124.2794189453125;6272488448.0
10;0.6462022587083736;988.009033203125;6154127872.0
11;0.680280953611287;892.8414916992188;6811140096.0
12;0.6632433592745035;940.42041015625;7108802048.0
13;0.672609894796331;914.2634887695312;6940785664.0
14;0.5126800619240609;1360.880615234375;9727717376.0
15;0.5974859675454615;1124.05322265625;7702881280.0
16;0.6310974945203629;1030.1903076171875;6589675520.0
17;0.6476680314630616;983.915771484375;6570516480.0
18;0.5499001346606909;1256.9405517578125;7426068480.0
19;0.5879612959309668;1150.6517333984375;6571918848.0
20;0.6437843248221484;994.7614135742188;6701495296.0
21;0.5930849632674786;1136.3433837890625;7074349056.0
22;0.6625943526074096;942.2327880859375;6172461056.0
23;0.6764402420854637;903.5669555664062;6249489408.0
24;0.6408676013855261;1002.9065551757812;7255028224.0
25;0.6604182938092998;948.3095092773438;7265414144.0
26;0.6116780049740004;1084.4208984375;7208004608.0
27;0.6467481432013249;986.4846801757812;6705545216.0
28;0.5709941405013158;1198.033935546875;6969365504.0
29;0.6730909510023302;912.9202880859375;7210105856.0
30;0.6594537526554131;951.0032958984375;6478464000.0
31;0.5752127954818373;1186.2530517578125;6120308224.0
32;0.6231923363200123;1052.26611328125;7338444800.0
33;0.6508932052480729;974.9092407226562;6825410048.0
34;0.6565051223179322;959.2374877929688;6702601728.0
35;0.6103488585615936;1088.132568359375;6263032832.0
36;0.6167354916221048;1070.29736328125;7424168448.0
37;0.5980047566674862;1122.6044921875;6738583552.0
38;0.6194764681826269;1062.6429443359375;6671271936.0
39;0.6147043447986102;1075.969482421875;7456195072.0
40;0.6281039412020979;1038.5501708984375;6402063360.0
41;0.5013566766196225;1392.502197265625;7821441024.0
42;0.6593899396420138;951.181396484375;6698515968.0
43;0.6540763848526201;966.02001953125;5239147520.0
44;0.63822633285102;1010.282470703125;6956985344.0
45;0.6091966833239407;1091.35009765625;7178304512.0
46;0.637647768066345;1011.898193359375;6225604608.0
47;0.57855513272591;1176.919189453125;7190542336.0
48;0.616608522753271;1070.6519775390625;7387225088.0
49;0.5995650369795673;1118.247314453125;7668829696.0
