epoch;r2;mse;phm
0;-1.7893838541114073;8415.2509765625;89921994752.0
1;0.6586637441218367;1029.772216796875;11780013056.0
2;0.6323540781701165;1109.1455078125;11511209984.0
3;0.6373046644362829;1094.210205078125;12454059008.0
4;0.6269140109841373;1125.5574951171875;10938673152.0
5;0.6419822156924788;1080.0986328125;11111768064.0
6;0.6546976430421543;1041.737548828125;11190952960.0
7;0.6578073129602567;1032.35595703125;11309478912.0
8;0.568323035827571;1302.31982421875;12821019648.0
9;0.6042323372468907;1193.9857177734375;10409878528.0
10;0.6564886909719458;1036.334228515625;11680467968.0
11;0.6227315413148763;1138.175537109375;10877737984.0
12;0.6535680675483517;1045.1453857421875;12182301696.0
13;0.6526100116392946;1048.03564453125;11502197760.0
14;0.6442341989575899;1073.3045654296875;12381435904.0
15;0.6174704451772357;1154.0477294921875;9744028672.0
16;0.6269491709164026;1125.4515380859375;10932519936.0
17;0.6576649814247153;1032.7852783203125;11675736064.0
18;0.6173300355070274;1154.4713134765625;11742092288.0
19;0.6587409085474208;1029.5394287109375;12098464768.0
20;0.6193522747647251;1148.3704833984375;11942220800.0
21;0.6562595393484798;1037.025390625;11194321920.0
22;0.6445562502420887;1072.3328857421875;11194579968.0
23;0.6564929658136244;1036.3212890625;11054956544.0
24;0.640322484939555;1085.1058349609375;11910643712.0
25;0.6506162953163938;1054.0506591796875;11505041408.0
26;0.6442154992172443;1073.361083984375;10757009408.0
27;0.6450764797079794;1070.763427734375;11204726784.0
28;0.6303611706195644;1115.157958984375;12879501312.0
29;0.6207265008153375;1144.2247314453125;11154183168.0
30;0.6593011359500884;1027.849365234375;12061627392.0
31;0.655471879341109;1039.40185546875;11541443584.0
32;0.6502992670488179;1055.0069580078125;11663969280.0
33;0.6579293311925857;1031.98779296875;11151731712.0
34;0.6458314435500414;1068.48583984375;11743501312.0
35;0.6575106770389332;1033.2509765625;12174608384.0
36;0.6583159108494967;1030.821533203125;12234822656.0
37;0.6568367550085186;1035.2840576171875;10632700928.0
38;0.655379841948848;1039.6793212890625;11792802816.0
39;0.6407698767298813;1083.7559814453125;12321884160.0
40;0.6447307963160598;1071.8065185546875;9688859648.0
41;0.6561677324182809;1037.3023681640625;11478846464.0
42;0.6561610354367473;1037.32275390625;11423273984.0
43;0.6418161985323552;1080.599365234375;10927797248.0
44;0.6602380409523232;1025.022705078125;10384234496.0
45;0.6464933457996493;1066.4888916015625;10991877120.0
46;0.655944319380061;1037.9764404296875;11194725376.0
47;0.6413852164990713;1081.8995361328125;12241640448.0
48;0.6284018102816998;1121.069091796875;10891305984.0
49;0.5973702884055077;1214.6875;13263721472.0
