epoch;r2;mse;phm
0;0.6207723982819917;1115.6873779296875;20004964352.0
1;0.64625377633888;1040.7213134765625;13992841216.0
2;0.4721926502416969;1552.80908203125;9490028544.0
3;0.526816296193288;1392.1060791015625;7629712896.0
4;0.45286276015411986;1609.6776123046875;8047614464.0
5;0.5114124458991248;1437.42431640625;8096147456.0
6;0.6572397601650141;1008.4005737304688;8933129216.0
7;0.6663156456460522;981.69921875;8723716096.0
8;0.6551316660099085;1014.6024169921875;8820574208.0
9;0.43547308436416066;1660.838134765625;6268552704.0
10;0.6435721453535017;1048.61083984375;11029950464.0
11;0.6642751606286105;987.7022705078125;9467275264.0
12;0.6397820151228669;1059.76123046875;10999383040.0
13;0.6266186289707457;1098.48779296875;7422105088.0
14;0.6416921014973433;1054.1417236328125;9076951040.0
15;0.3813690017203665;1820.01220703125;7084737024.0
16;0.6625531129930033;992.7684936523438;8465421312.0
17;0.6558273733712285;1012.5557861328125;8601044992.0
18;0.6540176248227569;1017.8800048828125;8662226944.0
19;0.6334914652791881;1078.2679443359375;10963912704.0
20;0.584476701192923;1222.469482421875;8396635648.0
21;0.637785453154353;1065.6351318359375;9176046592.0
22;0.6641210099797211;988.1558837890625;10404230144.0
23;0.6513100908199484;1025.8455810546875;9775710208.0
24;0.6512331585484021;1026.0718994140625;10195010560.0
25;0.664494628110704;987.0567016601562;8986083328.0
26;0.6595999779317787;1001.456787109375;10208041984.0
27;0.4671647367792304;1567.6011962890625;8392765440.0
28;0.6648435859496045;986.0299072265625;10262390784.0
29;0.6507581472162259;1027.469482421875;10868253696.0
30;0.6639362254161978;988.699462890625;10943214592.0
31;0.5859930344170698;1218.0084228515625;9026358272.0
32;0.6052816360616475;1161.26123046875;10147829760.0
33;0.6583776803612146;1005.052734375;11300001792.0
34;0.6647513505751161;986.3015747070312;10256581632.0
35;0.31963525074480115;2001.6328125;8444977664.0
36;0.666483048131287;981.2067260742188;10619808768.0
37;0.5513052850618552;1320.0596923828125;8934526976.0
38;0.6190189033172389;1120.8463134765625;9280529408.0
39;0.6624839403585734;992.9721069335938;10296796160.0
40;0.6048930411817316;1162.404541015625;9627265024.0
41;0.6509931066370169;1026.7781982421875;10068845568.0
42;0.5434019908552252;1343.31103515625;8984248320.0
43;0.6606912819472395;998.2461547851562;9455376384.0
44;0.510685906969089;1439.5618896484375;9173790720.0
45;0.6598312350259667;1000.7763061523438;9257089024.0
46;0.645233792680308;1043.7220458984375;8844928000.0
47;0.6414747074184342;1054.78125;9015534592.0
48;0.645548999447944;1042.7947998046875;9180901376.0
49;0.6285938769716559;1092.6766357421875;9714463744.0
