epoch;r2;mse;phm
0;0.6099359878249188;1181.454345703125;13965819904.0
1;0.550816179245045;1360.52099609375;16397007872.0
2;0.6003855407104844;1210.381591796875;17913774080.0
3;0.6090875515956324;1184.024169921875;16023007232.0
4;0.5861334378587899;1253.54931640625;18831482880.0
5;0.5933865447113922;1231.58056640625;12312653824.0
6;0.5930356909596988;1232.643310546875;9500768256.0
7;0.3672047876229313;1916.6563720703125;11473054720.0
8;0.525786150492467;1436.3336181640625;14449029120.0
9;0.5292693883253676;1425.7833251953125;10725330944.0
10;0.5776575221987797;1279.2218017578125;16416662528.0
11;0.5684054319881151;1307.245361328125;14001820672.0
12;0.5316133443314572;1418.68359375;13599924224.0
13;0.6032838775058031;1201.602783203125;13122777088.0
14;0.5863409525356227;1252.9207763671875;16386502656.0
15;0.5583753396790196;1337.625;9711443968.0
16;0.41241787346923;1779.711669921875;20250554368.0
17;0.6048980635042078;1196.713623046875;21903382528.0
18;0.5883866456705258;1246.7244873046875;5204469760.0
19;0.6129339728125105;1172.373779296875;23789858816.0
20;0.5198883474124589;1454.1973876953125;16741062656.0
21;0.6000944857314692;1211.262939453125;21286256640.0
22;0.577176368450175;1280.6790771484375;37890863104.0
23;0.5961354835096532;1223.25439453125;31021215744.0
24;0.47399091204744614;1593.21484375;15652976640.0
25;0.6105689611192473;1179.537353515625;22058723328.0
26;0.5388475779058852;1396.772216796875;39001337856.0
27;0.551928923585219;1357.1502685546875;24408989696.0
28;0.6092285376443067;1183.59716796875;14609287168.0
29;0.616973830509768;1160.1375732421875;20236257280.0
30;0.5959260526305419;1223.888671875;26891962368.0
31;0.5887337285133838;1245.67333984375;14624658432.0
32;0.5953007358193443;1225.7828369140625;34473861120.0
33;0.5898697105640024;1242.2325439453125;14235607040.0
34;0.5655002876089856;1316.0445556640625;10304791552.0
35;0.5203673300783673;1452.7464599609375;6992845824.0
36;0.5909481342978937;1238.96630859375;13548869632.0
37;0.5714192105272625;1298.1168212890625;10224449536.0
38;0.5931938149157041;1232.164306640625;17123617792.0
39;0.5046533628948437;1500.3419189453125;22987014144.0
40;0.5710285803033738;1299.300048828125;14710340608.0
41;0.6044861125917043;1197.9613037109375;14103457792.0
42;0.5914365322983255;1237.48681640625;16418199552.0
43;0.5120658068383928;1477.8907470703125;18755993600.0
44;0.6052325847648352;1195.700439453125;15700898816.0
45;0.5494085937724267;1364.784423828125;11104120832.0
46;0.5651743300455253;1317.0318603515625;12545563648.0
47;0.42831703735813775;1731.55517578125;13639918592.0
48;0.5213715813667203;1449.7047119140625;22891220992.0
49;0.49886783901756115;1517.8656005859375;23608358912.0
