epoch;r2;mse;phm
0;-3.389815861659862;8609.04296875;1474487680.0
1;0.7612952302712961;468.13348388671875;73593048.0
2;0.7752234885725265;440.8182067871094;88238768.0
3;0.7631559216168509;464.484375;128445512.0
4;0.8048573539848675;382.7020263671875;89371032.0
5;0.7926096650606366;406.72149658203125;103934192.0
6;0.8213539413001023;350.34991455078125;97188736.0
7;0.8236787982421385;345.7905578613281;103852032.0
8;0.827690117739453;337.9237976074219;76907392.0
9;0.8188948140196626;355.172607421875;152157264.0
10;0.8292035816898006;334.9556884765625;65293828.0
11;0.8341392551403044;325.2761535644531;80443936.0
12;0.8293649876395299;334.6391296386719;69987856.0
13;0.834524922446299;324.519775390625;88710960.0
14;0.8297765874238177;333.8319091796875;113241776.0
15;0.8314344943134412;330.58050537109375;45690124.0
16;0.8333506394538723;326.8227233886719;65444448.0
17;0.8314077226525651;330.633056640625;71375328.0
18;0.8247471343759689;343.6954040527344;82705272.0
19;0.817897058284654;357.12933349609375;54412284.0
20;0.8303981160977176;332.6130065917969;46132012.0
21;0.8311954746120027;331.0493469238281;86138032.0
22;0.826225251858043;340.7966003417969;131686880.0
23;0.8327155200779272;328.0682678222656;98538296.0
24;0.8281539358642064;337.0141906738281;127725136.0
25;0.8336271938201546;326.2803649902344;82994880.0
26;0.8350700468889752;323.4507141113281;59495876.0
27;0.8231678213932399;346.79266357421875;98716328.0
28;0.8297163597618715;333.9500427246094;70813920.0
29;0.8320842426850068;329.3062744140625;59240488.0
30;0.8306818264571671;332.0566711425781;106916160.0
31;0.8319520615489977;329.5655517578125;61729864.0
32;0.8359287926993206;321.7666015625;63435752.0
33;0.8337464006832058;326.04656982421875;74243096.0
34;0.825905524814499;341.423583984375;88104320.0
35;0.8347570424171256;324.0645751953125;68837216.0
36;0.8340381703853619;325.474365234375;68156336.0
37;0.8303553203087825;332.69696044921875;83553624.0
38;0.8192764287646809;354.4242248535156;79142000.0
39;0.8355276778991709;322.5532531738281;55955408.0
40;0.8403248628763803;313.1452941894531;86665088.0
41;0.833978479608055;325.5914306640625;63067020.0
42;0.8290216454024371;335.3124694824219;47884148.0
43;0.8349818249982877;323.62371826171875;65867096.0
44;0.8351190095821877;323.3547058105469;50312624.0
45;0.8308026059925218;331.81976318359375;60406268.0
46;0.8221412806485681;348.8058166503906;135038192.0
47;0.8228721340462484;347.37249755859375;59439480.0
48;0.8356778112461412;322.2588195800781;81494976.0
49;0.818204381269914;356.5266418457031;46541800.0
