epoch;r2;mse;phm
0;0.7964512169995666;377.43231201171875;31950642.0
1;0.6293608105365972;687.2613525390625;57521996.0
2;0.8067313887232102;358.3702392578125;46521552.0
3;0.8065107211658684;358.7794494628906;45125052.0
4;0.7809072744679457;406.2548828125;58263504.0
5;0.8049688684487817;361.638427734375;44950952.0
6;0.8144369789565366;344.0820617675781;69318968.0
7;0.7739233577750084;419.204833984375;22628348.0
8;0.8258595197013988;322.9017333984375;68898536.0
9;0.7952661593559254;379.6297302246094;98136384.0
10;0.7845014907043836;399.5903015136719;16822652.0
11;0.8078413370073771;356.3121337890625;41822716.0
12;0.8151640311874043;342.7339172363281;97162672.0
13;0.8151268017697934;342.802978515625;51659916.0
14;0.7989175659219327;372.8591003417969;38700552.0
15;0.742277465335518;477.8846130371094;55028696.0
16;0.7711062565037723;424.42852783203125;41090404.0
17;0.8175526424639872;338.3048400878906;59558568.0
18;0.7799641574227754;408.003662109375;69564848.0
19;0.8217646536203128;330.49468994140625;52406696.0
20;-0.10454804809770035;2048.119140625;2407314.75
21;-0.17546450773414657;2179.61669921875;1056433.25
22;-0.021334634396278584;1893.8201904296875;691715.4375
23;-0.16733694408189725;2164.54638671875;1029453.75
24;-0.12642104484565508;2088.67724609375;902418.375
25;-0.19615912410095793;2217.989990234375;1127544.75
26;-0.13073619200903797;2096.6787109375;915079.25
27;-0.17306326396861094;2175.164306640625;1048405.75
28;-0.0595275799867625;1964.6396484375;736168.875
29;-0.0833097554214175;2008.7381591796875;787537.9375
30;-0.0285209884892641;1907.1455078125;693664.5
31;-0.07044362615029187;1984.881103515625;758358.375
32;-0.06001646696795193;1965.546142578125;737104.4375
33;-0.002120228373621247;1858.19140625;747316.375
34;-0.12147047847297388;2079.497802734375;888126.5
35;-0.17396897932040867;2176.84375;1051428.125
36;-0.17701473109595223;2182.4912109375;1061640.75
37;-0.10626536012101084;2051.3037109375;845886.5625
38;-0.12522782923994313;2086.465087890625;898950.5
39;-0.04459716183018525;1936.9549560546875;710849.8125
40;-0.15647385934562852;2144.4033203125;994263.3125
41;-0.13664591850516827;2107.63720703125;932715.625
42;-0.10489233828103561;2048.757568359375;842202.875
43;-0.022184905863117832;1895.3966064453125;691672.1875
44;-0.05405641182006948;1954.49462890625;726118.875
45;-0.11789355131151646;2072.865478515625;877960.0
46;-0.11147021514951705;2060.95458984375;860052.875
47;-0.1902154700195462;2206.968994140625;1106772.5
48;-0.06091524786186375;1967.2127685546875;738839.875
49;-0.1909129674492065;2208.262451171875;1109195.875
