epoch;r2;mse;phm
0;0.7117596229533907;497.948974609375;50719568.0
1;0.7352189867397471;457.4217529296875;66447420.0
2;0.7138747771238865;494.2949523925781;20847512.0
3;0.7485409790267112;434.40740966796875;44184188.0
4;0.7527185028935749;427.1905212402344;45701200.0
5;0.7041016551385619;511.178466796875;70300648.0
6;0.7260245971309416;473.3055114746094;52375628.0
7;0.702291618389709;514.305419921875;102506544.0
8;0.7404426717448924;448.3976135253906;50987620.0
9;0.7504338758832616;431.1373291015625;65909608.0
10;0.7464728388248737;437.9801940917969;75094992.0
11;0.748446689872211;434.5702819824219;74159496.0
12;0.751853939968428;428.6841125488281;59602376.0
13;0.7466555800844927;437.6645202636719;76105752.0
14;0.7350076546356943;457.78680419921875;41045136.0
15;0.7505862051122782;430.8741455078125;37785044.0
16;0.7209007349893417;482.1572265625;33409398.0
17;0.7535937522372365;425.678466796875;42554040.0
18;0.743656966176087;442.8448181152344;44547444.0
19;0.7139566684420989;494.1534118652344;55899600.0
20;0.714238402046883;493.6667175292969;47298584.0
21;0.7240230180617173;476.7633056640625;95593400.0
22;0.7398590131949958;449.4058837890625;75447528.0
23;0.7525305798350395;427.5151672363281;41801944.0
24;0.7493413564362732;433.02471923828125;54631052.0
25;0.6824769078015662;548.5361938476562;24750508.0
26;0.7201427582743871;483.4666748046875;60643580.0
27;0.7368602373375349;454.5864562988281;89080504.0
28;0.7035058143193784;512.2078247070312;36652176.0
29;0.7394425494614753;450.1253967285156;70401248.0
30;0.7394172682598963;450.1690368652344;75196416.0
31;0.7515637420394197;429.18536376953125;73937288.0
32;0.7305915037596118;465.4159240722656;52454280.0
33;0.7542467024653209;424.5504150390625;61064748.0
34;0.7509000043182529;430.3320617675781;43702280.0
35;0.7414971866204201;446.5758056640625;58126480.0
36;0.7516326665890067;429.06640625;43108676.0
37;0.7377736830183462;453.0084228515625;45317096.0
38;0.7513021557343154;429.6372985839844;60139276.0
39;0.7253831498695172;474.41363525390625;50833568.0
40;0.7022671725226648;514.3475952148438;27847862.0
41;0.7534352801175785;425.9522705078125;44531696.0
42;0.7510983726136585;429.9893798828125;52430940.0
43;0.7503084037660028;431.35406494140625;101780112.0
44;0.7516247226026367;429.080078125;50832336.0
45;0.7539241823662055;425.107666015625;56398080.0
46;0.7429817980182682;444.01116943359375;139842240.0
47;0.7566019933777057;420.4815979003906;61191960.0
48;0.7544230982283768;424.24578857421875;35399636.0
49;0.7190373570856472;485.3763732910156;38975120.0
