epoch;r2;mse;phm
0;-2.3641524054722898;9997.4794921875;2195737856.0
1;0.34002348275689065;1961.296875;24720412672.0
2;0.5868173625104458;1227.8826904296875;1762236672.0
3;0.6086667025812365;1162.95166015625;709081984.0
4;0.6088226981924917;1162.4879150390625;666938560.0
5;0.6078656966935561;1165.3319091796875;808816128.0
6;0.5927877206467161;1210.1402587890625;2035318912.0
7;0.6006388780619591;1186.8084716796875;966887552.0
8;0.5995240260791495;1190.12158203125;812747776.0
9;0.5979709330186497;1194.7369384765625;1066687232.0
10;0.5882108755166198;1223.741455078125;2081568640.0
11;0.5942904487949261;1205.6744384765625;1388866048.0
12;0.594993528228287;1203.5849609375;1306019072.0
13;0.5935238111006138;1207.95263671875;1527044864.0
14;0.5937870687143367;1207.17041015625;1553267584.0
15;0.5941502675929142;1206.091064453125;853388288.0
16;0.5911360537917913;1215.048583984375;1280500096.0
17;0.5714561512467781;1273.5325927734375;3848759040.0
18;0.5908354078289021;1215.942138671875;1186591872.0
19;0.5844273898714749;1234.985107421875;1819530112.0
20;0.591143232211037;1215.0272216796875;763830848.0
21;0.5886217493829882;1222.5206298828125;1577481600.0
22;0.5800593102457829;1247.966064453125;2771733760.0
23;0.5874787760483063;1225.917236328125;1900322560.0
24;0.5891967401209716;1220.811767578125;1716244608.0
25;0.5933114802108614;1208.583740234375;776565632.0
26;0.5901598236878117;1217.94970703125;1540276736.0
27;0.5925226219209245;1210.9281005859375;930672192.0
28;0.5880026244623366;1224.3604736328125;1938260096.0
29;0.588641234156938;1222.4625244140625;1835473280.0
30;0.5926546457017314;1210.5357666015625;1358834304.0
31;0.5939126500586033;1206.7972412109375;1058066368.0
32;0.5763138483925065;1259.0968017578125;3691189760.0
33;0.5934317903142725;1208.2261962890625;1413586048.0
34;0.5882370978960716;1223.66357421875;2044102656.0
35;0.5862324776291321;1229.620849609375;2287801856.0
36;0.5919756028218461;1212.5537109375;1505982592.0
37;0.5824183427177002;1240.95556640625;2556029440.0
38;0.5907860937914586;1216.0885009765625;1515028736.0
39;0.5933712725667522;1208.4058837890625;1431303936.0
40;0.5813156155618966;1244.2325439453125;3018800128.0
41;0.5958979620371594;1200.8973388671875;1188341888.0
42;0.5973555456422464;1196.56591796875;1097840640.0
43;0.5967613442639577;1198.3316650390625;1269654528.0
44;0.5942578272671253;1205.7713623046875;1575368192.0
45;0.5960867080736696;1200.33642578125;1342855296.0
46;0.5958928488635791;1200.9124755859375;1224900224.0
47;0.5956295332025352;1201.6949462890625;1002350336.0
48;0.5875317012795516;1225.7598876953125;2225194240.0
49;0.5895050574938656;1219.8955078125;1963939072.0
