epoch;r2;mse;phm
0;-0.3660541044578953;3410.706298828125;5523804.0
1;-0.3616015630422249;3399.58935546875;5469067.5
2;-0.3653244480130575;3408.884765625;5418815.0
3;-0.36489800014751306;3407.819580078125;5353206.0
4;-0.3637651759482987;3404.991943359375;5298666.5
5;-0.362245158521995;3401.1962890625;5250309.0
6;-0.35955903744584683;3394.489990234375;5197756.0
7;-0.35618464803270844;3386.06494140625;5144018.0
8;-0.3527679239529673;3377.53369140625;5094171.0
9;-0.3495301077464368;3369.44970703125;5049443.5
10;-0.34653489083952826;3361.9716796875;5009704.5
11;-0.3437611112622081;3355.046630859375;4974245.5
12;-0.34116795989633286;3348.571533203125;4942377.0
13;-0.338719350839642;3342.45849609375;4913591.0
14;-0.33640104735805165;3336.669677734375;4887684.0
15;-0.3344739044616365;3331.858642578125;4866711.5
16;-0.3359189800473843;3335.46630859375;4873592.0
17;-0.3451613902302315;3358.542236328125;4944612.0
18;-0.3319010563443259;3325.4345703125;4830390.0
19;-0.3260300688996187;3310.77587890625;4775207.0
20;-0.3246354720526574;3307.29443359375;4759543.0
21;-0.32518100920606696;3308.656005859375;4762568.5
22;-0.3218455793836543;3300.328369140625;4737464.5
23;-0.3199756108904612;3295.65966796875;4716937.5
24;-0.3197415485752175;3295.0751953125;4711031.5
25;-0.3199026504350089;3295.477294921875;4710254.0
26;-0.31925315551037214;3293.855712890625;4706492.0
27;-0.3174789617882521;3289.42626953125;4699483.0
28;-0.31495521273086613;3283.124755859375;4689127.0
29;-0.3131632721321147;3278.650634765625;4671671.0
30;-0.312153963145829;3276.130859375;4652966.0
31;-0.31087150133886343;3272.9287109375;4637336.0
32;-0.30978162563129064;3270.20751953125;4628186.0
33;-0.3090566726450725;3268.3974609375;4620973.5
34;-0.30876891528611083;3267.6787109375;4616433.0
35;-0.31176878668479047;3275.168701171875;4632640.5
36;-0.32532164206545877;3309.007080078125;4720694.5
37;-0.31723929000743323;3288.827392578125;4667768.5
38;-0.3074599310575503;3264.4111328125;4600526.5
39;-0.3040028323067432;3255.779296875;4573084.5
40;-0.30223276413509637;3251.359375;4559886.0
41;-0.3012067417383739;3248.79833984375;4553225.0
42;-0.30052333719509594;3247.091796875;4548811.0
43;-0.3001469670878467;3246.152099609375;4546217.0
44;-0.2996552610397254;3244.92431640625;4543210.5
45;-0.29855317767294465;3242.173095703125;4537158.5
46;-0.29737776271667316;3239.238037109375;4530753.0
47;-0.29678061579300286;3237.7470703125;4527417.0
48;-0.2978624879659959;3240.448486328125;4534689.5
49;-0.30254914605722494;3252.14990234375;4566964.5
