epoch;r2;mse;phm
0;0.8064515520283309;365.59515380859375;53262696.0
1;0.7352693218555457;500.0517578125;14196286.0
2;0.8050900299415047;368.1669006347656;49636868.0
3;0.8014642674631006;375.015625;66630376.0
4;0.8104408794636785;358.0596008300781;66581776.0
5;0.797993452354502;381.5716552734375;60381660.0
6;0.7989029334529;379.853759765625;59206144.0
7;0.8060526573078148;366.3485412597656;60283168.0
8;0.7716221841379292;431.3846435546875;29317538.0
9;0.7860644657248389;404.1044006347656;34322500.0
10;0.8001122135700687;377.569580078125;42295784.0
11;0.8038202525684837;370.5653991699219;58095548.0
12;0.7811066122211112;413.46942138671875;67443096.0
13;0.7998706390899119;378.02581787109375;65358416.0
14;0.7835424748036253;408.8682861328125;33170422.0
15;0.8051436074334557;368.06573486328125;63797084.0
16;0.7750127075784013;424.9801940917969;49443576.0
17;0.7904377722407961;395.8436279296875;43748004.0
18;0.8022884745793296;373.458740234375;37191572.0
19;0.7593960218430714;454.4786682128906;75177880.0
20;0.7908747781699628;395.0181884765625;37353796.0
21;0.7982096024880383;381.1633605957031;30960772.0
22;0.7962793211501819;384.8094482421875;40962608.0
23;0.7943686678794164;388.4185485839844;34546276.0
24;0.7999969348863343;377.7872619628906;120693832.0
25;0.8079125321434224;362.8354187011719;54148204.0
26;0.7830112412705879;409.8717041015625;51947224.0
27;0.7981751491806746;381.2284851074219;43303108.0
28;0.7948319129655597;387.5435485839844;38343892.0
29;0.8045507684123815;369.1854553222656;54658112.0
30;0.7992688218329573;379.1625671386719;47963208.0
31;0.8005199503008029;376.79937744140625;41384600.0
32;0.8058387163104799;366.75274658203125;54531004.0
33;0.7960022590816977;385.33282470703125;37340700.0
34;0.8070805515007355;364.40704345703125;86007384.0
35;0.7999157440971119;377.940673828125;36991712.0
36;0.8032021878223561;371.73284912109375;43314356.0
37;0.7920645870652143;392.7707824707031;31605404.0
38;0.7999542197758616;377.8680114746094;36570164.0
39;0.778694604584115;418.025390625;41178896.0
40;0.7793338945640104;416.8178405761719;21824908.0
41;0.7951579919912811;386.9276123046875;28223544.0
42;0.7923128677129547;392.3017578125;68134544.0
43;0.772928729102133;428.9165954589844;33155944.0
44;0.7968382098173535;383.7537841796875;35797532.0
45;0.8040215639302469;370.1851501464844;54358320.0
46;0.8013294793489214;375.2702331542969;47248756.0
47;0.7557790567963713;461.310791015625;35513416.0
48;0.8064974994282635;365.50836181640625;47547160.0
49;0.7728003068181578;429.1592712402344;20293036.0
