epoch;r2;mse;phm
0;0.6760477415058459;580.264892578125;26882608.0
1;0.7316871291528764;480.6033935546875;70592616.0
2;0.7340425366101759;476.3843688964844;45290000.0
3;0.732578484532197;479.0067443847656;22794262.0
4;0.7432466736518377;459.8978576660156;32386992.0
5;0.7078808343115097;523.245361328125;41147812.0
6;0.7447998795487214;457.11578369140625;52485348.0
7;0.7375836817388142;470.04144287109375;32483300.0
8;0.7446466149726038;457.39031982421875;63229528.0
9;0.7130668995558134;513.9561157226562;36856576.0
10;0.7354985698014975;473.7762756347656;45825660.0
11;0.7461790961476922;454.64532470703125;33027294.0
12;0.716744044054029;507.3695068359375;16834984.0
13;0.7495366636053797;448.6312255859375;82314472.0
14;0.7486810065350912;450.163818359375;41474760.0
15;0.7147613991566067;510.9208068847656;24775206.0
16;0.7497609877028542;448.2293701171875;50720188.0
17;0.7507452075872845;446.4664306640625;86102720.0
18;0.7423552569175509;461.4945983886719;30328992.0
19;0.7394793704491083;466.6458740234375;34930128.0
20;0.6966548098505483;543.3534545898438;50191568.0
21;0.7511430908091783;445.7537841796875;56779564.0
22;0.7469241258389029;453.3108215332031;76015168.0
23;0.7559599976324672;437.1257019042969;62988400.0
24;0.7404086634692666;464.9812927246094;46648884.0
25;0.7577863922691949;433.8542175292969;48168284.0
26;0.7555235210087982;437.907470703125;57003088.0
27;0.7550556122819703;438.7455749511719;34910564.0
28;0.7528798611432879;442.642822265625;86273376.0
29;0.7301677608144009;483.32489013671875;34041308.0
30;0.7215582212063534;498.7463684082031;64208796.0
31;0.7573200913396261;434.6894836425781;49452508.0
32;0.7490991034721417;449.4150085449219;49025284.0
33;0.742850307208561;460.6078186035156;48905068.0
34;0.7383551350951898;468.6595764160156;58850856.0
35;0.7363924616112174;472.17510986328125;34709440.0
36;0.755603709804129;437.76385498046875;58239268.0
37;0.7569276232056803;435.3924560546875;40494980.0
38;0.7335587129713526;477.2509765625;39167536.0
39;0.7513316939197232;445.4159240722656;31228052.0
40;0.7440314306987941;458.4921875;45826984.0
41;0.7540437294926878;440.5580749511719;58498556.0
42;0.7492310650098435;449.1786193847656;37274812.0
43;0.7107425175697332;518.1194458007812;37593812.0
44;0.7391494791154484;467.2367858886719;29937776.0
45;0.7547988358643565;439.2055969238281;55736564.0
46;0.7417264348790245;462.62091064453125;36671060.0
47;0.7445832236150289;457.5038757324219;25175062.0
48;0.7462899958693767;454.4466552734375;49670880.0
49;0.7541189743567701;440.4233093261719;52905140.0
