epoch;r2;mse;phm
0;0.47340270763979353;1413.262939453125;5074793472.0
1;0.5008599440451282;1339.5745849609375;1876525824.0
2;0.5717109545595012;1149.4268798828125;4159586304.0
3;0.5803432671664686;1126.259765625;3644731392.0
4;0.6639871921087694;901.779296875;3141861376.0
5;0.6021170717810516;1067.8240966796875;2372001792.0
6;0.5115951541648756;1310.7635498046875;2584239872.0
7;0.5970318502713375;1081.4716796875;6088701440.0
8;0.6104159080169589;1045.5518798828125;2835950592.0
9;0.6395945531372952;967.2432861328125;1386034944.0
10;0.6382791732650285;970.7734985351562;2245945088.0
11;0.5848857617874357;1114.06884765625;2959725568.0
12;0.6420933956984166;960.5370483398438;3931675648.0
13;0.6326943406114267;985.7617797851562;3560099840.0
14;0.6603580553330516;911.51904296875;2749145344.0
15;0.5804134864005844;1126.0714111328125;3677355520.0
16;0.545720281233673;1219.1796875;9896228864.0
17;0.6331628061545939;984.504638671875;3526279168.0
18;0.6214614591289509;1015.9082641601562;2396541440.0
19;0.5972953754355417;1080.764404296875;5232301056.0
20;0.6189780388515026;1022.5731201171875;3751281152.0
21;0.6176042367133101;1026.2601318359375;3606541824.0
22;0.6415178750709569;962.0816650390625;4882428416.0
23;0.6119926492460512;1041.3204345703125;3794367232.0
24;0.6268209311205483;1001.524658203125;1669095936.0
25;0.6716663995773411;881.170166015625;3803206400.0
26;0.5820623770042941;1121.6461181640625;7077187072.0
27;0.64906037322693;941.8392944335938;2783837696.0
28;0.6422662854653072;960.072998046875;4693017600.0
29;0.5897404614876942;1101.0399169921875;2079292416.0
30;0.6332846056773997;984.177734375;2824398336.0
31;0.6393002336337213;968.033203125;5462219264.0
32;0.632249856623679;986.954833984375;4654214144.0
33;0.6598639995478766;912.8448486328125;2862729728.0
34;0.6366205909809752;975.2246704101562;3787377664.0
35;0.5809112105031393;1124.735595703125;1151753216.0
36;0.6509203458113373;936.8475952148438;3292769280.0
37;0.6224525655308195;1013.2483520507812;5647320576.0
38;0.6684658519954364;889.7595825195312;6327548928.0
39;0.625391776479205;1005.3602294921875;3761671424.0
40;0.6183255222871831;1024.3243408203125;5301547520.0
41;0.613853461388792;1036.3262939453125;6068527616.0
42;0.6749075321464515;872.4715576171875;3611087872.0
43;0.5757262825682359;1138.6507568359375;6529618944.0
44;0.6494936456225949;940.676513671875;6771417088.0
45;0.4899624174319166;1368.8204345703125;3680395264.0
46;0.598260879334712;1078.173095703125;4874900480.0
47;0.6057561683890111;1058.0576171875;4650196992.0
48;0.6351942570786608;979.0525512695312;4188791552.0
49;0.6420746970420437;960.5872802734375;3767124992.0
