epoch;r2;mse;phm
0;0.588216554013866;1907.636962890625;6.655353778532778e+18
1;0.5685085345901167;1998.936767578125;4.755050789817287e+18
2;0.4148820337988134;2710.630126953125;2.0409695585708278e+19
3;0.576485143102939;1961.9842529296875;1.5897374632106263e+19
4;0.39800886792953527;2788.79736328125;9.83555152389813e+18
5;0.5654605579511046;2013.0570068359375;5.440518774165864e+18
6;0.5963385887035855;1870.0106201171875;1.6624766445066125e+19
7;0.5565127804112766;2054.508544921875;3.084271678033756e+18
8;0.5873000779429446;1911.8826904296875;8.097961412686512e+18
9;0.5971967864687348;1866.034912109375;7.348970793310618e+18
10;0.563719757511521;2021.121337890625;1.1604503005268804e+19
11;0.5936264539233427;1882.574951171875;6.481228520088404e+18
12;0.5928202179381218;1886.3099365234375;8.931731525389517e+18
13;0.5925860941134519;1887.3944091796875;1.268197712148929e+19
14;0.5552000624110868;2060.58984375;4.896919675637596e+18
15;0.5985530963899135;1859.7518310546875;1.3671244016883073e+19
16;0.5898946201055557;1899.863037109375;1.109385462095754e+19
17;0.5794536624847093;1948.232177734375;9.427861408411812e+18
18;0.592877232617985;1886.0457763671875;1.891707776467678e+19
19;0.599483971828899;1855.439208984375;1.735034736237504e+19
20;0.5890711135047957;1903.6781005859375;1.2037168527380054e+19
21;0.5974410476512027;1864.9034423828125;1.520150911604962e+19
22;0.5939283610620003;1881.1763916015625;8.674092861257417e+18
23;0.6010831061800588;1848.0311279296875;9.021507749309055e+18
24;0.5868665542010826;1913.8909912109375;9.573254228999143e+18
25;0.5271094422492368;2190.72314453125;1.4134461668595335e+19
26;0.5987877194195728;1858.664794921875;8.367220815212577e+18
27;0.5936032936478504;1882.682373046875;9.416445179180614e+18
28;0.5993248049287049;1856.1767578125;1.0208953369272254e+19
29;0.5916624955453996;1891.673095703125;7.340718408788345e+18
30;0.5349928306107036;2154.202392578125;1.0013803249481548e+19
31;0.3223513418311277;3139.2900390625;1.1593225314502705e+19
32;0.5758548046732579;1964.904296875;8.285737657745539e+18
33;0.5618250082022433;2029.8990478515625;7.097984724282376e+18
34;0.6018674939389859;1844.3974609375;7.394179962665697e+18
35;0.5977328661495638;1863.551513671875;1.5395934657677623e+19
36;0.5801883586993518;1944.82861328125;3.592787009787134e+18
37;0.5910733499518511;1894.4024658203125;9.887063643659436e+18
38;0.6030867005648596;1838.7490234375;1.3800024316286337e+19
39;0.5633118638070678;2023.010986328125;1.12592904390076e+19
40;0.5980512667266402;1862.0765380859375;3.2487052912350986e+18
41;0.5989520042983156;1857.9036865234375;1.032398427577018e+19
42;0.5970266254306394;1866.8232421875;2.5717051407122563e+19
43;0.5983779363098265;1860.5631103515625;5.111851109123621e+18
44;0.5688759217479316;1997.23486328125;1.075078170432399e+19
45;0.5961268210278778;1870.99169921875;1.185800530665721e+19
46;0.5972061663959235;1865.991455078125;2.140729787875223e+19
47;0.6031789033596592;1838.322021484375;1.3793061109147632e+19
48;0.5846401423267461;1924.205078125;1.7659635585221919e+19
49;0.5788803895913066;1950.8878173828125;5.580432728311988e+18
