epoch;r2;mse;phm
0;-3.221709369222669;7359.85693359375;1055851392.0
1;0.7332141949858029;465.09722900390625;58310768.0
2;0.7188482389087436;490.1418762207031;37395540.0
3;0.7115586460364112;502.8500671386719;32420252.0
4;0.722121045350619;484.436279296875;19956584.0
5;0.7300254407653974;470.65625;44688532.0
6;0.7241869835030349;480.83465576171875;46507444.0
7;0.7284779122500491;473.35406494140625;34686244.0
8;0.7328180610284505;465.7878112792969;40529300.0
9;0.7105915343145054;504.5361022949219;48098480.0
10;0.7165684214541133;494.1163330078125;30680404.0
11;0.7251100356942664;479.2254333496094;55322320.0
12;0.710998411329042;503.8267517089844;31088852.0
13;0.7306683518831766;469.53546142578125;42455312.0
14;0.7168797714889172;493.5735168457031;20446516.0
15;0.726472692863857;476.8498840332031;41758360.0
16;0.7184793719826066;490.78497314453125;65327128.0
17;0.7184070545519481;490.9110107421875;23595292.0
18;0.7286559139827544;473.0438232421875;40425776.0
19;0.6396277907970174;628.249755859375;22727136.0
20;0.7199789508637795;488.170654296875;27789926.0
21;0.7300352480181775;470.63909912109375;41868388.0
22;0.6138794674607834;673.1375732421875;45507644.0
23;0.7264140056680085;476.9521789550781;76040032.0
24;0.724389927301438;480.4808654785156;45428536.0
25;0.7171246120974423;493.146728515625;59944692.0
26;0.6677675219445849;579.1927490234375;18821740.0
27;0.6719724083661183;571.8621215820312;30229264.0
28;0.7016883578363287;520.057373046875;27527914.0
29;0.7249077455801232;479.5780944824219;27148028.0
30;0.7096013022683961;506.26239013671875;48848720.0
31;0.7157974833603097;495.46038818359375;87474888.0
32;0.7166926623318958;493.89971923828125;43669336.0
33;0.7206964459322995;486.9198303222656;35095316.0
34;0.7239370221668974;481.2704162597656;31853692.0
35;0.7264775525450234;476.8414001464844;33912448.0
36;0.7252495589818748;478.9822692871094;25622060.0
37;0.7249548471359355;479.4960021972656;26064686.0
38;0.7128027920478215;500.6811218261719;31711728.0
39;0.7278778915879455;474.4001159667969;37311568.0
40;0.7253375037899572;478.82891845703125;42862200.0
41;0.7269205677355923;476.0690612792969;32325370.0
42;0.7277668947306786;474.5937194824219;37169164.0
43;0.7015658801349672;520.270751953125;25742660.0
44;0.6970327251153599;528.1736450195312;29236284.0
45;0.715288233902128;496.3482360839844;43691668.0
46;0.7304320316715889;469.9474182128906;32586054.0
47;0.71684154056877;493.6401672363281;43552256.0
48;0.7152421566422202;496.428466796875;30748332.0
49;0.7317348410588429;467.67620849609375;36186664.0
