epoch;r2;mse;phm
0;-3.7956939676022934;8117.67138671875;1211874944.0
1;0.7112218925424603;488.814697265625;52064724.0
2;0.4427735348331572;943.21728515625;37154084.0
3;0.6669682367617347;563.7228393554688;82631616.0
4;0.6370156148400916;614.4237060546875;30327544.0
5;0.7091003070884598;492.40594482421875;62933204.0
6;0.7266022387017634;462.7803955078125;25363752.0
7;0.7031767168520333;502.43280029296875;43788228.0
8;0.6939269984458976;518.0897827148438;27499280.0
9;0.7387482974155758;442.2207336425781;63266140.0
10;0.7226188567756797;469.5230712890625;37523984.0
11;0.518783890686086;814.5545043945312;78754704.0
12;0.7226569399748775;469.4585876464844;32943668.0
13;0.5725030992293931;723.6240844726562;31061238.0
14;0.7460977791014276;429.7802734375;26990248.0
15;0.6580120778821592;578.8829956054688;46835192.0
16;0.7377906812710998;443.8417053222656;39300456.0
17;0.7380242980902851;443.4462585449219;45610136.0
18;0.7189257062963466;475.7745056152344;42763200.0
19;0.705603991755489;498.3241271972656;34996664.0
20;0.7504907029234474;422.3443603515625;47471644.0
21;0.7537554723057307;416.81817626953125;43209168.0
22;0.7219549561560226;470.6468811035156;36858828.0
23;0.7567855107134829;411.68914794921875;36724516.0
24;0.7393904974993308;441.1336975097656;61139000.0
25;0.6938905387515952;518.1514892578125;23425008.0
26;0.7415386482307441;437.4975891113281;45941936.0
27;0.7498748652055245;423.3868408203125;38500648.0
28;0.7406400476209873;439.0185546875;40004180.0
29;0.748271175300512;426.1014099121094;38281148.0
30;0.6337431241550726;619.9629516601562;33378718.0
31;0.7510399567585718;421.4146728515625;38137144.0
32;0.7429190745113425;435.160888671875;33658212.0
33;0.7529788806431413;418.1326599121094;22472560.0
34;0.7394474263184458;441.037353515625;32512268.0
35;0.7650848172896823;397.6409912109375;51987504.0
36;0.7273507241282052;461.513427734375;33365116.0
37;0.7504783418318515;422.3652648925781;42704532.0
38;0.7471884880516275;427.9340515136719;35275176.0
39;0.7685977522173042;391.6946105957031;48558992.0
40;0.7640593869353762;399.37664794921875;42547492.0
41;0.7643348715645291;398.9103088378906;41439096.0
42;0.7584752427088606;408.8289794921875;80463632.0
43;0.7517946822916131;420.13714599609375;45377688.0
44;0.7588573370265131;408.18218994140625;39991568.0
45;0.6910984194434773;522.8777465820312;42906448.0
46;0.73400695727762;450.2464599609375;40342000.0
47;0.7630863146613261;401.0238037109375;44128776.0
48;0.7641293319989606;399.2583312988281;40516156.0
49;0.7373756888597448;444.54412841796875;78620600.0
