epoch;r2;mse;phm
0;0.6902767721154309;494.8121032714844;39752480.0
1;0.6926337713109778;491.0466003417969;61912224.0
2;0.695050171908095;487.1861267089844;36304280.0
3;0.7015007543768499;476.8807373046875;39943964.0
4;0.6983289570815107;481.9479675292969;31993608.0
5;0.6927217470683209;490.90606689453125;33334078.0
6;0.6723494861081274;523.45263671875;29416978.0
7;0.6746769348983559;519.7343139648438;35553708.0
8;0.6964482950267419;484.95245361328125;42337752.0
9;0.6526111790949178;554.9865112304688;42588152.0
10;0.6990080688195469;480.8630065917969;67919400.0
11;0.7054378123587927;470.5909423828125;48290968.0
12;0.7028701704382401;474.6929626464844;48803552.0
13;0.6628967033051729;538.5543212890625;37415928.0
14;0.6908935050647577;493.8267822265625;53077832.0
15;0.6972993150248923;483.5929260253906;46344016.0
16;0.6881688526511902;498.1796875;32950590.0
17;0.6873500238043971;499.4878845214844;40677096.0
18;0.689573877779335;495.9350891113281;32112200.0
19;0.6846068909111708;503.8702392578125;34772808.0
20;0.6969188561494514;484.2007751464844;44577440.0
21;0.6977221865671337;482.9173889160156;44770992.0
22;0.6944966738856047;488.0704345703125;41222920.0
23;0.701149646247135;477.441650390625;36894464.0
24;0.6765847713724068;516.6864013671875;27854796.0
25;0.683250260958709;506.0376281738281;43716448.0
26;0.6839575151805224;504.9077453613281;46565568.0
27;0.6859289555984308;501.7581787109375;32853230.0
28;0.6655428786183515;534.3267822265625;34939140.0
29;0.6895974026907523;495.8974304199219;40102100.0
30;0.6942991464554956;488.3860168457031;42687604.0
31;0.6890892140309673;496.7093811035156;28658296.0
32;0.6903628704714362;494.674560546875;36808744.0
33;0.6951187486241804;487.0765686035156;35458364.0
34;0.6945902844382232;487.9208679199219;27407028.0
35;0.6933997036005184;489.82293701171875;48471248.0
36;0.6805730986804435;510.31463623046875;37068656.0
37;0.6946295319441327;487.858154296875;49189620.0
38;0.6894545309416106;496.125732421875;43573096.0
39;0.68889967933395;497.01214599609375;40065440.0
40;0.6855050596140767;502.43536376953125;34095612.0
41;0.6751614554795315;518.960205078125;32860878.0
42;0.6672127831413037;531.6589965820312;24303014.0
43;0.6812573197618472;509.22149658203125;37827668.0
44;0.687049684332955;499.9676818847656;55547240.0
45;0.6916450117817572;492.626220703125;46790248.0
46;0.6759670963630273;517.673095703125;32579698.0
47;0.6832014493640581;506.1156311035156;31479876.0
48;0.639286253203163;576.2743530273438;42118616.0
49;0.6733230243339978;521.8972778320312;28686966.0
