epoch;r2;mse;phm
0;-2.5475651441991545;11719.048828125;306153291776.0
1;0.6620371031807684;1116.428955078125;22202001408.0
2;0.6703147203706039;1089.08447265625;19897069568.0
3;0.6351103674775862;1205.378662109375;9521074176.0
4;0.6851661156603019;1040.0242919921875;27075092480.0
5;0.6881541892806158;1030.1533203125;22480560128.0
6;0.6627670631051301;1114.0174560546875;23384057856.0
7;0.6852657260450301;1039.6951904296875;21880909824.0
8;0.6323618198737209;1214.4583740234375;14952851456.0
9;0.6531974246097352;1145.6298828125;8111755264.0
10;0.6747625317533256;1074.3916015625;21750169600.0
11;0.6530625986506798;1146.0753173828125;20676575232.0
12;0.6837403936333581;1044.7340087890625;13790476288.0
13;0.6526928705704619;1147.296630859375;12957324288.0
14;0.6746899811712082;1074.6312255859375;18173429760.0
15;0.6716684312560322;1084.61279296875;11766426624.0
16;0.6767789162556521;1067.730712890625;30401472512.0
17;0.6801669601688782;1056.53857421875;13748877312.0
18;0.6767482740766311;1067.8319091796875;26104111104.0
19;0.6805326823732276;1055.330322265625;20102447104.0
20;0.6461086160105363;1169.047119140625;26996439040.0
21;0.6743756711625243;1075.6695556640625;13193495552.0
22;0.6786790736233251;1061.45361328125;17023340544.0
23;0.6770539330237682;1066.8221435546875;17969905664.0
24;0.6815527188079654;1051.9608154296875;17136884736.0
25;0.6801607668724391;1056.5589599609375;16106579968.0
26;0.6559039683888666;1136.6890869140625;16838034432.0
27;0.646222769540882;1168.6700439453125;17369040896.0
28;0.6732481701609158;1079.39404296875;23987021824.0
29;0.6533224820736718;1145.2166748046875;15208282112.0
30;0.6762192220834182;1069.57958984375;26062688256.0
31;0.6759450069163653;1070.4852294921875;14677625856.0
32;0.6798234509094383;1057.6732177734375;18904287232.0
33;0.6741592652538246;1076.3843994140625;20498624512.0
34;0.6774331119450652;1065.569580078125;18151028736.0
35;0.6820983031147604;1050.1583251953125;16120741888.0
36;0.6514830265047193;1151.2930908203125;16378865664.0
37;0.6734825163296959;1078.619873046875;22694504448.0
38;0.671529387343215;1085.0718994140625;12899250176.0
39;0.6602536543769862;1122.3201904296875;9467904000.0
40;0.6596999772862557;1124.1494140625;17179767808.0
41;0.6703396832883298;1089.001953125;21146451968.0
42;0.6707803278786271;1087.5462646484375;11513490432.0
43;0.6779139999489361;1063.98095703125;20918095872.0
44;0.676269477949706;1069.4134521484375;13921911808.0
45;0.677577668918788;1065.0919189453125;9497780224.0
46;0.6712505543026481;1085.992919921875;27709435904.0
47;0.6736222619375675;1078.1583251953125;16239139840.0
48;0.6650061374080494;1106.620849609375;11959833600.0
49;0.651202979560064;1152.21826171875;18968602624.0
