epoch;r2;mse;phm
0;0.5505391705387834;1789.7890625;20716153995264.0
1;0.5809500392544396;1668.6903076171875;25189536497664.0
2;0.5641819791405595;1735.462158203125;30441759309824.0
3;0.5522416865470952;1783.009521484375;18967104061440.0
4;0.5918880500284209;1625.134521484375;32409655443456.0
5;0.5957528231635161;1609.744384765625;39233595113472.0
6;0.5579416553827914;1760.3116455078125;84237260685312.0
7;0.5929476466365198;1620.9150390625;34446017298432.0
8;0.5902183088824151;1631.783447265625;43662524284928.0
9;0.6023917040250546;1583.30810546875;39887495495680.0
10;0.6050122901131346;1572.8726806640625;31078171541504.0
11;0.5582885674188235;1758.93017578125;35823328165888.0
12;0.571740231858078;1705.364501953125;33527032709120.0
13;0.6097205120408609;1554.1240234375;20714654531584.0
14;0.610351203085763;1551.6126708984375;19071007457280.0
15;0.6037088248276665;1578.06298828125;31415666212864.0
16;0.6147906810507389;1533.934326171875;38748389638144.0
17;0.6155644366270061;1530.8531494140625;21705770663936.0
18;0.6036450545200044;1578.317138671875;36504046927872.0
19;0.6104148679475274;1551.359130859375;12818623496192.0
20;0.5682081009184621;1719.4298095703125;50013153525760.0
21;0.6124281657369846;1543.342041015625;30983877296128.0
22;0.5540043150659819;1775.990478515625;25294033387520.0
23;0.6113496276463932;1547.6368408203125;29516778962944.0
24;0.5611885374622279;1747.38232421875;33833527279616.0
25;0.6019047230138481;1585.2471923828125;60159070044160.0
26;0.6159842198048737;1529.181396484375;37589495054336.0
27;0.6082922174528023;1559.8116455078125;19088904552448.0
28;0.6157071162761645;1530.284912109375;22948960272384.0
29;0.612851295642187;1541.6571044921875;50880938246144.0
30;0.609564256495978;1554.746337890625;17784855592960.0
31;0.4957478713059591;2007.972412109375;17191640498176.0
32;0.6268586213492399;1485.8787841796875;44773507334144.0
33;0.6188520875039349;1517.761474609375;26630621757440.0
34;0.6319585058490735;1465.5706787109375;27606929899520.0
35;0.635727181345928;1450.5634765625;51613087563776.0
36;0.6181729426888658;1520.4658203125;28245292482560.0
37;0.6257847171545439;1490.1551513671875;14158514880512.0
38;0.6327730051682882;1462.3272705078125;38583167614976.0
39;0.6000227596902361;1592.7413330078125;104943205744640.0
40;0.6409893359117942;1429.6092529296875;23331640180736.0
41;0.6233417164641761;1499.8834228515625;97251749789696.0
42;0.6169978650115966;1525.14501953125;33085120839680.0
43;0.641810606468644;1426.3387451171875;53402524450816.0
44;0.5688403606309507;1716.9122314453125;25879556128768.0
45;0.6076305970698519;1562.4461669921875;130362910965760.0
46;0.643908164233177;1417.9862060546875;53035661262848.0
47;0.6302969157307974;1472.1871337890625;38786805268480.0
48;0.6472830988034384;1404.546875;23929364152320.0
49;0.6489634170556404;1397.8555908203125;50199502258176.0
