epoch;r2;mse;phm
0;0.6108667563696336;1203.358642578125;9751855104.0
1;0.511021464647684;1512.1209716796875;9434595328.0
2;0.5967354898839929;1247.05810546875;12936906752.0
3;0.5671569735452859;1338.5269775390625;66127192064.0
4;0.5742315054325343;1316.649658203125;4405692416.0
5;0.6023272765672449;1229.76611328125;4855464960.0
6;0.5750048425416158;1314.2581787109375;5940786688.0
7;0.5728937569178509;1320.78662109375;28268865536.0
8;0.6077954677224844;1212.856201171875;20394516480.0
9;0.6216259955300394;1170.0865478515625;23195402240.0
10;0.5893177794133131;1269.996826171875;13278287872.0
11;0.5967706139399401;1246.9495849609375;26976673792.0
12;0.5793128656553601;1300.9359130859375;5767510528.0
13;0.6151343933374576;1190.1612548828125;16524678144.0
14;0.49041266564624064;1575.8516845703125;14910837760.0
15;0.614340689938687;1192.6156005859375;20147218432.0
16;0.5857026124632148;1281.176513671875;1477009152.0
17;0.5778527858670239;1305.4512939453125;6614945792.0
18;0.5775329132927168;1306.4404296875;6931268096.0
19;0.5182932644641214;1489.633544921875;6980331008.0
20;0.622345889513418;1167.8603515625;27418937344.0
21;0.6084772876395522;1210.7476806640625;32499349504.0
22;0.5981439908170522;1242.7025146484375;11908143104.0
23;0.605946758939133;1218.5733642578125;9088896000.0
24;0.5260853074218463;1465.537353515625;6041700352.0
25;0.6239338196509162;1162.9498291015625;4787743744.0
26;0.6036080837624522;1225.8052978515625;7870359040.0
27;0.5874447141793285;1275.7891845703125;7016670720.0
28;0.5663469304106188;1341.0318603515625;10322832384.0
29;0.6207516016815985;1172.7906494140625;6251101696.0
30;0.6269332328359405;1153.674560546875;7660425728.0
31;0.552366762961453;1384.264404296875;45193449472.0
32;0.619096059640355;1177.9102783203125;13419909120.0
33;0.4078957981227309;1831.02734375;19530934272.0
34;0.5907232018419952;1265.650634765625;10678483968.0
35;0.5381481231333742;1428.2342529296875;8078241280.0
36;0.6310670547573409;1140.8909912109375;11565359104.0
37;0.6235005892831367;1164.28955078125;19699298304.0
38;0.6303860999385815;1142.9967041015625;7864735232.0
39;0.5716260220000008;1324.7069091796875;8765659136.0
40;0.5920272888077471;1261.6177978515625;43935264768.0
41;0.5864511207942846;1278.8616943359375;2009615872.0
42;0.6329660344061612;1135.0185546875;9957825536.0
43;0.5784710335514235;1303.539306640625;10164539392.0
44;0.6286643666643391;1148.3211669921875;19882010624.0
45;0.6292005757969539;1146.662841796875;10375474176.0
46;0.46362577419933937;1658.6875;166382911488.0
47;0.5623109934766455;1353.5128173828125;5187284480.0
48;0.6177779873440208;1181.986328125;15846017024.0
49;0.5812169714779898;1295.0478515625;12827109376.0
